CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3250562,Yes,15.35,302.0,10.0,0.0,18.0,0.0,-207.0,-5.8,5.3,0.3,16.3,0.0,0.0,5.5,24.0,2.3,70.0,22.0,5.7,0.0,0.0,10,2,2,PHIAVD610,1.0,1.0,305.0,34.0,32.0,No,Yes,Yes,No,No,Known,No,No,Yes,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,2-High,Rural,Other,Yes
3250582,No,29.99,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,3,3,LOUFRK502,1.0,1.0,413.0,50.0,52.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,Yes,0,Unknown,No,2-High,Other,Crafts,Yes
3250714,No,30.42,26.0,40.0,0.0,0.0,0.4,-26.0,-0.4,0.7,0.0,0.3,0.0,0.0,0.0,7.3,0.0,10.3,6.3,0.7,0.0,0.0,16,1,1,SFRCRU831,1.0,1.0,474.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Town,Other,Unknown
3250734,No,17.68,391.0,10.0,1.24,0.0,0.7,-207.0,-7.2,6.0,0.3,31.0,0.0,0.3,86.8,34.3,16.0,108.7,111.3,6.3,0.0,1.0,14,3,2,DENCOL719,1.0,1.0,413.0,44.0,0.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Other,Professional,Yes
3250798,No,33.58,344.0,40.0,0.0,10.0,0.0,-12.0,-3.6,0.7,1.0,8.7,3.7,0.0,142.9,5.3,4.0,63.3,14.0,1.7,0.0,0.7,14,1,1,KCYHUT316,1.0,1.0,413.0,30.0,32.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Other,Other,Yes
3250814,No,30.26,128.0,40.0,0.0,0.0,0.0,-27.0,-0.3,0.3,0.0,7.7,0.0,0.0,19.1,13.3,2.3,22.7,20.3,0.3,0.0,0.0,10,2,2,NYCETT732,1.0,1.0,305.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown
3250822,Yes,59.99,205.0,70.0,0.0,0.0,0.0,-14.0,0.0,1.7,0.7,9.0,0.0,0.7,7.0,2.0,1.7,10.3,8.3,2.3,0.0,0.0,14,2,2,BOSBOS781,2.0,1.0,409.0,52.0,54.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,30,No,2-High,Other,Other,Yes
3250830,No,39.29,220.0,45.0,0.0,1.0,0.0,-176.0,-0.3,0.7,1.0,8.3,0.0,0.0,72.7,6.7,0.0,41.3,26.7,1.7,0.0,0.3,16,1,1,OHIAKR330,1.0,1.0,474.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Suburban,Other,Unknown
3250846,No,36.76,251.0,40.0,0.74,16.0,0.0,-28.0,-4.0,3.7,0.0,7.7,0.0,0.0,14.2,2.0,0.0,63.7,13.0,3.7,0.0,0.0,16,1,1,BOSBOS508,1.0,1.0,474.0,38.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,3-Good,Suburban,Other,Unknown
3250918,Yes,36.05,179.0,45.0,0.74,0.0,0.0,186.0,-0.1,1.7,0.0,3.3,0.3,0.0,21.6,9.3,4.7,31.0,13.3,1.7,0.0,0.3,10,3,3,KCYKCK913,1.0,1.0,304.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Other,Other,Unknown
3250938,No,85.24,253.0,90.0,0.0,0.0,0.0,-31.0,-1.2,1.0,0.0,11.3,1.0,0.3,129.7,2.7,3.3,67.3,16.3,1.0,0.0,0.0,12,1,1,DETFLI810,1.0,1.0,366.0,44.0,44.0,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,4,No,0,Unknown,No,5-Low,Town,Other,Yes
3250954,No,29.99,60.0,30.0,0.0,0.0,0.0,-50.0,0.0,2.3,0.0,3.7,0.0,0.0,2.7,0.7,0.0,12.7,3.7,2.3,0.0,0.0,14,1,1,SFRSFR415,1.0,1.0,412.0,54.0,54.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,4-Medium,Other,Other,Yes
3250962,No,35.48,86.0,45.0,0.5,0.0,0.0,20.0,0.5,0.3,0.0,11.7,0.0,0.0,5.2,9.3,0.3,33.7,10.3,0.3,0.0,0.0,14,3,1,HARBRI203,1.0,1.0,412.0,58.0,60.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Other,Other,Yes
3251006,No,30.24,136.0,40.0,0.25,0.0,0.0,87.0,0.7,1.0,2.3,8.0,0.0,0.0,5.2,7.3,2.0,34.7,9.0,3.3,0.0,0.0,16,1,1,ATLANE678,1.0,1.0,473.0,60.0,62.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Town,Retired,Yes
3251018,No,30.26,128.0,40.0,0.0,0.0,0.0,-85.0,-0.3,3.3,0.3,21.3,0.0,0.0,20.3,7.7,0.0,34.7,24.3,3.7,0.0,0.0,10,1,1,NYCFHD732,1.0,1.0,304.0,28.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Town,Other,Unknown
3251030,No,30.56,36.0,40.0,0.0,0.0,0.0,14.0,-0.4,1.0,0.3,9.7,0.0,0.0,1.0,1.7,0.0,13.0,5.3,1.3,0.0,0.0,10,1,1,BOSMAN603,1.0,1.0,304.0,31.338126770114485,21.144142167617375,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown
3251046,No,51.87,457.0,50.0,0.0,0.0,0.0,24.0,0.5,3.0,0.0,21.3,0.0,0.0,256.0,10.0,0.3,100.7,25.3,3.0,0.0,2.3,16,1,1,NEVLVS702,1.0,1.0,473.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3251054,No,30.96,234.0,40.0,0.0,3.0,0.0,-100.0,-0.6,3.0,0.3,26.7,0.0,0.0,46.2,8.0,0.0,82.7,30.3,3.3,0.0,1.0,14,1,1,LAXVNY818,2.0,2.0,412.0,30.0,98.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,30,No,5-Low,Suburban,Other,No
3251106,No,35.83,103.0,40.0,0.5,13.0,0.0,69.0,4.3,3.0,0.0,7.0,0.0,0.0,4.2,1.0,0.0,26.3,8.0,3.0,0.0,0.0,10,1,1,LAXSBN909,1.0,1.0,304.0,22.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,3-Good,Town,Other,No
3251190,No,30.34,271.0,40.0,0.25,0.0,0.0,-13.0,0.0,7.3,0.0,4.7,0.0,0.0,67.7,35.7,10.0,67.0,42.7,7.3,0.0,0.0,16,1,1,NYCSUF516,1.0,1.0,473.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3251326,Yes,29.99,172.0,30.0,0.0,0.0,0.0,-2.0,0.0,3.7,1.3,12.0,0.0,0.0,77.1,2.7,0.7,61.7,35.3,5.0,0.0,0.0,16,2,2,DALDAL214,2.0,1.0,398.0,28.0,28.0,No,Yes,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,30,No,3-Good,Other,Self,Yes
3251374,Yes,31.23,89.0,40.0,1.24,0.0,0.0,-16.0,-1.2,0.3,0.0,8.7,0.3,0.0,1.7,2.0,0.0,9.0,13.3,0.3,0.0,0.0,12,1,1,OHICOL614,1.0,1.0,366.0,34.0,34.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Professional,Yes
3251386,No,34.81,74.0,40.0,0.0,0.0,0.0,11.0,2.0,2.7,0.3,10.7,0.0,0.0,20.3,1.7,1.0,12.0,17.0,3.0,0.0,0.0,14,1,1,LAUJAC601,1.0,1.0,412.0,34.0,32.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,3-Good,Rural,Other,Yes
3251402,No,30.24,223.0,40.0,0.25,0.0,0.0,-27.0,0.7,3.3,8.7,7.7,0.0,0.0,62.0,7.7,0.0,59.3,36.7,12.0,0.0,0.3,12,1,1,OHICIN513,2.0,2.0,360.0,42.0,42.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,150,No,2-High,Suburban,Other,Yes
3251474,No,13.31,473.0,10.0,0.0,11.0,0.0,-163.0,-3.3,1.7,1.0,9.0,1.7,0.0,91.6,54.3,19.0,81.3,36.3,2.7,0.0,0.7,10,2,2,DALMNW940,3.0,1.0,235.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,150,No,2-High,Rural,Other,Unknown
3251534,Yes,33.24,282.0,45.0,0.0,0.0,0.0,23.0,0.0,1.0,7.7,7.7,0.0,0.0,15.9,6.0,6.3,34.7,13.7,8.7,0.0,0.0,12,2,2,NCRFAY910,1.0,1.0,366.0,32.0,30.0,Yes,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,1-Highest,Town,Other,Yes
3251538,No,30.24,88.0,40.0,0.25,0.0,0.0,-7.0,-0.2,1.0,0.3,7.0,0.7,0.3,13.6,3.7,0.0,35.3,2.0,1.3,0.0,0.3,14,1,1,NNYROC716,1.0,1.0,412.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3251550,No,25.87,3.0,35.0,0.0,0.0,0.0,-2.0,-5.9,0.3,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.0,14,2,1,NCRPTR804,1.0,1.0,412.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
3251570,No,11.2,12.0,10.0,0.0,0.0,0.0,24.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,2,2,NYCQUE917,1.0,1.0,366.0,56.0,56.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Self,No
3251594,No,60.78,73.0,70.0,0.25,0.0,0.0,13.0,0.2,1.0,4.3,0.0,0.0,0.0,9.8,5.0,2.7,16.3,8.7,5.3,0.0,0.0,10,2,2,CHILAG708,1.0,1.0,303.0,32.0,30.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Other,Yes
3251598,Yes,35.19,383.0,29.0,0.0,14.0,0.5,17.0,-3.6,2.7,0.7,8.3,1.0,0.0,117.0,23.0,5.7,77.3,31.0,3.3,0.0,0.7,16,1,1,OHILAN740,1.0,1.0,472.0,26.0,28.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Other,Other,No
3251614,No,29.99,136.0,40.0,0.0,0.0,0.0,-18.0,0.0,0.3,1.3,1.7,0.0,0.0,4.2,1.0,0.0,23.7,9.7,1.7,0.0,0.0,16,2,2,OHICOL614,1.0,1.0,472.0,50.0,50.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3251618,No,30.26,62.0,40.0,0.0,0.0,0.0,-2.0,-0.3,0.0,4.3,5.7,0.0,0.0,1.2,0.7,0.7,22.0,6.0,4.3,0.0,0.0,10,1,1,MIAFTM941,1.0,1.0,303.0,66.0,60.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,Unknown,No,2-High,Other,Other,Yes
3251630,Yes,14.0,59.0,10.0,0.0,0.0,0.0,22.0,0.0,2.3,4.0,0.7,0.0,0.0,12.5,2.3,1.7,9.0,3.0,6.3,0.0,0.0,14,3,2,APCFCH703,1.0,1.0,411.0,56.0,52.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Other,Other,Yes
3251642,No,30.09,321.0,40.0,0.0,0.0,0.1,-123.0,0.3,0.3,0.7,10.0,0.0,0.0,22.0,6.0,0.0,37.3,20.0,1.0,0.0,0.0,16,1,1,FLNBEL352,1.0,1.0,472.0,48.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,3,No,0,Unknown,No,2-High,Rural,Other,No
3251674,No,30.26,366.0,40.0,0.0,0.0,0.0,18.0,-0.3,6.3,1.0,17.7,0.0,0.0,91.6,21.7,8.0,77.0,84.0,7.3,0.0,1.7,10,1,1,DENDEN303,1.0,1.0,303.0,46.0,46.0,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,Yes,0,Unknown,No,3-Good,Suburban,Other,Yes
3251734,No,12.09,299.0,10.0,0.5,5.0,0.0,-103.0,-0.1,0.7,9.0,7.3,0.0,0.7,57.4,12.3,3.7,46.7,17.0,9.7,0.0,0.0,10,2,2,CHILAG630,1.0,1.0,303.0,54.0,26.0,No,No,Yes,No,No,Known,Yes,Yes,Yes,No,No,Yes,0,0,Yes,No,0,5,No,0,Unknown,No,2-High,Suburban,Other,No
3251746,Yes,59.99,2.0,70.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.7,0.0,0.7,1.0,0.0,0.0,0.0,12,2,2,NCRCHE757,1.0,1.0,365.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,3-Good,Suburban,Homemaker,Yes
3251758,Yes,30.48,242.0,40.0,0.5,0.0,0.0,72.0,0.5,0.7,0.0,3.7,0.0,0.0,12.7,8.3,1.3,28.0,18.3,0.7,0.0,0.0,14,2,2,SANCRP512,1.0,1.0,411.0,26.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,Yes,No,0,3,No,0,Unknown,No,2-High,Town,Professional,No
3251766,No,30.73,42.0,40.0,0.74,0.0,0.0,-19.0,-0.7,0.0,0.0,6.7,0.3,0.3,0.2,0.7,0.0,8.3,7.0,0.0,0.0,0.0,14,1,1,SANCRP512,1.0,1.0,411.0,50.0,48.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,Yes,0,Unknown,No,2-High,Suburban,Professional,Yes
3251774,No,30.1,194.0,40.0,0.0,0.0,0.0,0.0,-0.1,5.7,0.3,8.7,0.3,0.0,38.9,40.7,10.7,31.3,65.7,6.0,0.0,0.3,14,1,1,NYCQUE917,1.0,1.0,411.0,26.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Other,Other,No
3251790,Yes,30.2,106.0,40.0,0.0,0.0,0.0,66.0,-0.2,0.7,1.7,3.3,0.0,0.0,24.5,7.3,7.0,37.3,10.3,2.3,0.0,0.0,14,1,1,DALDAL214,3.0,2.0,322.0,50.0,48.0,Yes,Yes,Yes,Yes,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,9,No,0,100,No,2-High,Town,Other,Yes
3251814,No,33.99,178.0,40.0,0.0,0.0,0.0,-96.0,0.0,3.7,0.3,10.3,0.0,0.0,16.8,9.0,0.0,74.7,27.0,4.0,0.0,0.0,14,1,1,ATLANE678,1.0,1.0,411.0,54.0,52.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Suburban,Other,No
3251822,No,33.85,394.0,40.0,0.0,11.0,0.0,50.0,-3.9,3.3,0.7,30.7,0.0,0.0,110.2,9.3,6.3,89.3,53.7,4.0,0.0,0.0,16,1,1,DENCOL719,2.0,2.0,396.0,62.0,62.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,150,No,2-High,Other,Other,No
3251826,No,43.44,200.0,30.0,0.0,26.0,0.3,-10.0,-5.9,0.3,0.0,13.3,0.0,0.0,47.5,2.0,0.7,14.7,30.3,0.3,0.0,0.0,16,1,1,FLNGAN352,1.0,1.0,472.0,32.0,26.0,No,No,Yes,No,No,Unknown,Yes,Yes,No,No,No,Yes,0,0,No,No,0,1,No,0,Unknown,No,3-Good,Other,Other,Yes
3251830,No,29.99,153.0,40.0,0.0,0.0,0.0,170.0,0.0,0.3,0.3,6.7,0.3,0.0,3.0,4.7,1.3,20.7,10.3,0.7,0.0,0.0,12,2,1,BOSBOS617,1.0,1.0,365.0,26.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,Unknown,No,2-High,Other,Other,No
3251838,No,34.24,57.0,40.0,0.25,0.0,0.0,22.0,-0.2,0.7,0.7,1.7,0.0,0.0,11.9,4.0,0.3,15.7,4.3,1.3,0.0,0.0,16,1,1,OKCTUL918,1.0,1.0,472.0,28.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3251870,Yes,59.99,159.0,70.0,0.0,0.0,0.0,-35.0,0.0,1.3,0.0,8.3,0.0,0.0,10.6,10.0,8.0,26.0,27.0,1.3,0.0,0.0,14,2,2,PHIAVD610,1.0,1.0,411.0,30.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,3-Good,Other,Professional,No
3251874,No,30.15,128.0,40.0,0.0,0.0,0.2,-20.0,-0.2,4.7,0.0,18.7,0.0,0.0,11.2,12.0,0.0,27.0,20.3,4.7,0.0,0.0,16,1,1,HARHAR860,1.0,1.0,472.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,3-Good,Other,Other,Unknown
3251942,No,50.2,116.0,60.0,0.0,0.0,0.1,-2.0,0.2,0.0,0.7,5.7,0.0,0.0,17.6,2.0,1.0,33.7,19.7,0.7,0.0,0.0,12,2,2,NMXLUB806,1.0,1.0,365.0,54.0,62.0,No,No,Yes,Yes,No,Known,No,Yes,No,Yes,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Other,Other,No
3251962,No,50.19,147.0,60.0,0.0,0.0,0.2,-1.0,-0.2,3.7,0.0,10.3,0.3,0.7,7.7,11.7,2.3,26.7,36.7,3.7,0.0,0.0,12,2,2,LAXRIV909,1.0,1.0,365.0,44.0,46.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Other,Yes
3251966,No,29.99,200.0,40.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.7,0.3,0.0,19.4,15.3,0.3,23.0,23.3,0.0,0.0,0.0,12,1,1,SANSAN210,1.0,1.0,365.0,28.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,5,No,0,Unknown,No,2-High,Rural,Other,No
3251970,No,10.0,14.0,10.0,0.0,0.0,0.0,5.0,0.0,0.3,0.0,2.3,0.0,0.0,2.4,2.3,5.0,3.7,7.0,0.3,0.0,0.0,16,2,2,HOUHOU281,1.0,1.0,472.0,34.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3251982,No,29.99,74.0,40.0,0.0,0.0,0.0,34.0,0.0,0.0,0.7,1.7,0.0,0.0,20.2,2.7,0.0,11.7,17.7,0.7,0.0,0.7,16,1,1,DALDAL214,1.0,1.0,472.0,54.0,52.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,Yes,0,9,No,0,Unknown,No,2-High,Other,Professional,Yes
3252018,No,50.22,538.0,40.0,0.0,31.0,0.0,-93.0,-18.4,6.7,0.0,28.3,0.0,0.0,166.7,42.7,3.0,94.7,100.7,6.7,0.0,2.0,10,1,1,LAXSAN714,2.0,2.0,86.0,50.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,2-High,Suburban,Other,Yes
3252034,Yes,41.12,177.0,30.0,0.99,18.0,0.3,-61.0,-4.7,1.0,1.3,6.0,0.0,0.0,7.8,1.7,0.0,9.7,5.0,2.3,0.0,0.0,10,2,1,FLNJAC904,1.0,1.0,303.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,4-Medium,Other,Other,Unknown
3252062,No,29.99,100.0,40.0,0.0,0.0,0.0,-24.0,0.0,0.3,1.0,10.0,0.0,0.0,0.0,2.3,0.0,21.7,12.3,1.3,0.0,0.0,12,1,1,KCYKCM816,1.0,1.0,365.0,56.0,58.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Town,Crafts,Yes
3252066,No,30.24,276.0,40.0,0.25,0.0,0.0,-22.0,-0.2,3.3,0.0,0.0,0.0,0.3,111.1,4.3,7.3,21.3,20.3,3.3,0.0,0.0,14,1,1,NYCNAS516,1.0,1.0,411.0,40.0,40.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Other,Self,Yes
3252078,No,39.72,141.0,40.0,1.73,0.0,0.0,118.0,2.2,2.0,1.7,5.7,0.0,0.0,7.4,4.7,1.3,18.7,13.0,3.7,0.0,0.0,12,1,1,STLCOL618,1.0,1.0,365.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,5-Low,Other,Other,Unknown
3252094,No,35.02,297.0,40.0,0.25,12.0,0.0,-104.0,-5.0,3.3,0.3,42.7,0.7,0.0,52.2,46.0,19.7,62.7,68.3,4.0,0.0,0.0,14,3,2,LAXRIV909,3.0,2.0,214.0,22.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,130,No,3-Good,Other,Other,No
3252098,Yes,63.44,517.0,40.0,0.99,93.0,0.0,77.0,-0.3,5.3,0.3,14.3,1.0,0.3,88.8,73.0,18.3,44.0,79.0,5.7,0.0,0.0,12,1,1,OMAOMA402,1.0,1.0,365.0,20.0,0.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,7-Lowest,Suburban,Other,No
3252102,No,77.96,584.0,80.0,0.25,0.0,0.0,40.0,9.5,7.7,0.7,10.3,0.0,0.0,282.6,22.0,11.7,130.7,18.7,8.3,0.0,1.0,14,2,2,LAXANA714,1.0,1.0,411.0,32.0,32.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3252130,No,30.18,119.0,40.0,0.0,0.0,0.2,-36.0,-0.2,0.3,3.0,3.3,0.0,0.0,5.7,0.3,0.3,11.3,16.3,3.3,0.0,0.0,12,1,1,FLNJAC904,1.0,1.0,365.0,48.0,46.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Suburban,Professional,Yes
3252134,No,32.18,422.0,40.0,0.0,6.0,0.0,-87.0,-2.2,2.3,2.0,31.7,1.3,0.0,24.3,44.0,8.0,98.7,67.7,4.3,0.0,0.3,16,2,2,STLCHE636,1.0,1.0,472.0,48.0,44.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Other,Yes
3252150,No,80.81,117.0,85.0,1.24,15.0,0.1,-31.0,-5.4,2.7,2.0,5.3,0.0,0.0,14.0,24.0,2.3,37.7,15.0,4.7,0.0,0.3,10,2,2,DALDAL214,1.0,1.0,303.0,30.0,30.0,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,5,No,0,Unknown,No,3-Good,Suburban,Other,Yes
3252178,Yes,34.84,27.0,40.0,0.5,8.0,0.0,-6.0,-0.8,0.3,0.3,2.0,0.0,0.0,0.0,1.0,0.0,3.0,1.3,0.7,0.0,0.0,14,1,1,OHINOR419,1.0,1.0,411.0,48.0,48.0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Rural,Other,No
3252194,No,81.9,663.0,95.0,0.0,0.0,0.0,-7.0,3.1,3.3,3.7,26.3,0.0,0.0,180.7,43.0,14.7,144.7,65.7,7.0,0.0,1.0,12,2,2,HOUHOU281,1.0,1.0,365.0,54.0,50.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,Yes,0,9,No,0,Unknown,No,2-High,Other,Other,Yes
3252198,No,30.63,225.0,40.0,0.0,0.0,0.6,23.0,-0.6,0.3,0.7,13.0,0.0,0.3,57.0,39.3,14.3,77.7,36.0,1.0,0.0,2.0,12,1,1,MINSTP612,1.0,1.0,365.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Other,Other,Unknown
